epoch,step,train_accuracy,train_loss_epoch,train_loss_step,val_accuracy,val_loss
59,1659,,,0.18797972798347473,,
59,1669,,,0.09345198422670364,,
59,1679,,,0.17921650409698486,,
59,1679,,,,0.9144144058227539,0.2400628924369812
59,1679,0.9358108043670654,0.14917151629924774,,,
60,1689,,,0.1836632937192917,,
60,1699,,,0.39603644609451294,,
60,1707,,,,0.9144144058227539,0.24386174976825714
60,1707,0.9414414167404175,0.15368150174617767,,,
61,1709,,,0.11972058564424515,,
61,1719,,,0.12673543393611908,,
61,1729,,,0.10032603144645691,,
61,1735,,,,0.9189189076423645,0.24339330196380615
61,1735,0.940315306186676,0.13688616454601288,,,
62,1739,,,0.06156863644719124,,
62,1749,,,0.06474590301513672,,
62,1759,,,0.20715458691120148,,
62,1763,,,,0.9144144058227539,0.25046420097351074
62,1763,0.9448198080062866,0.14624714851379395,,,
63,1769,,,0.20602329075336456,,
63,1779,,,0.03211616724729538,,
63,1789,,,0.2757985293865204,,
63,1791,,,,0.9279279112815857,0.23402728140354156
63,1791,0.9493243098258972,0.1346198469400406,,,
64,1799,,,0.12594476342201233,,
64,1809,,,0.055294714868068695,,
64,1819,,,0.12086721509695053,,
64,1819,,,,0.9234234094619751,0.23357118666172028
64,1819,0.940315306186676,0.14521917700767517,,,
65,1829,,,0.2421465516090393,,
65,1839,,,0.0902409479022026,,
65,1847,,,,0.9279279112815857,0.2292788326740265
65,1847,0.9448198080062866,0.13186851143836975,,,
66,1849,,,0.05724959820508957,,
66,1859,,,0.09070318192243576,,
66,1869,,,0.1959846168756485,,
66,1875,,,,0.9189189076423645,0.23908202350139618
66,1875,0.9538288116455078,0.12084227055311203,,,
67,1879,,,0.19680286943912506,,
67,1889,,,0.1506490409374237,,
67,1899,,,0.2019980251789093,,
67,1903,,,,0.9054054021835327,0.24660779535770416
67,1903,0.9268018007278442,0.15768767893314362,,,
68,1909,,,0.020764673128724098,,
68,1919,,,0.18836015462875366,,
68,1929,,,0.1361640840768814,,
68,1931,,,,0.9099099040031433,0.24211713671684265
68,1931,0.954954981803894,0.12213461846113205,,,
69,1939,,,0.1447177529335022,,
69,1949,,,0.12445871531963348,,
69,1959,,,0.06490534543991089,,
69,1959,,,,0.9144144058227539,0.23926837742328644
69,1959,0.9662162065505981,0.09594427049160004,,,
70,1969,,,0.4019283652305603,,
70,1979,,,0.1417158544063568,,
70,1987,,,,0.9279279112815857,0.23077452182769775
70,1987,0.9583333134651184,0.12415001541376114,,,
71,1989,,,0.14803053438663483,,
71,1999,,,0.1129750907421112,,
71,2009,,,0.14405162632465363,,
71,2015,,,,0.9189189076423645,0.23372991383075714
71,2015,0.9538288116455078,0.1178232803940773,,,
72,2019,,,0.18212643265724182,,
72,2029,,,0.140919029712677,,
72,2039,,,0.22124309837818146,,
72,2043,,,,0.9144144058227539,0.22891443967819214
72,2043,0.9527027010917664,0.14137783646583557,,,
73,2049,,,0.18666666746139526,,
73,2059,,,0.08118688315153122,,
73,2069,,,0.14644727110862732,,
73,2071,,,,0.9054054021835327,0.2347428798675537
73,2071,0.9493243098258972,0.12475445866584778,,,
74,2079,,,0.16525188088417053,,
74,2089,,,0.1468365639448166,,
74,2099,,,0.0967073142528534,,
74,2099,,,,0.9009009003639221,0.25148963928222656
74,2099,0.9538288116455078,0.1123383417725563,,,
75,2109,,,0.06643246859312057,,
75,2119,,,0.2738543152809143,,
75,2127,,,,0.9099099040031433,0.252338171005249
75,2127,0.957207202911377,0.11436963081359863,,,
76,2129,,,0.1193392425775528,,
76,2139,,,0.071966752409935,,
76,2149,,,0.11332586407661438,,
76,2155,,,,0.9099099040031433,0.23904596269130707
76,2155,0.9493243098258972,0.12117931246757507,,,
77,2159,,,0.025791175663471222,,
77,2169,,,0.07829084247350693,,
77,2179,,,0.15462148189544678,,
77,2183,,,,0.9144144058227539,0.2347128689289093
77,2183,0.9515765905380249,0.13616672158241272,,,
78,2189,,,0.06361065059900284,,
78,2199,,,0.0652688667178154,,
78,2209,,,0.1776306927204132,,
78,2211,,,,0.9144144058227539,0.22873248159885406
78,2211,0.9481981992721558,0.11991222202777863,,,
79,2219,,,0.061875104904174805,,
79,2229,,,0.07423672825098038,,
79,2239,,,0.07208894938230515,,
79,2239,,,,0.9009009003639221,0.24586732685565948
79,2239,0.957207202911377,0.11076202988624573,,,
80,2249,,,0.21849432587623596,,
80,2259,,,0.24067720770835876,,
80,2267,,,,0.9144144058227539,0.236467182636261
80,2267,0.9515765905380249,0.12601827085018158,,,
81,2269,,,0.1309690773487091,,
81,2279,,,0.13316604495048523,,
81,2289,,,0.23728126287460327,,
81,2295,,,,0.9009009003639221,0.24930918216705322
81,2295,0.9594594836235046,0.10635462403297424,,,
82,2299,,,0.1254889965057373,,
82,2309,,,0.010004672221839428,,
82,2319,,,0.23122556507587433,,
82,2323,,,,0.9099099040031433,0.2264217883348465
82,2323,0.9617117047309875,0.1008530706167221,,,
83,2329,,,0.055520396679639816,,
83,2339,,,0.2179727852344513,,
83,2349,,,0.301434725522995,,
83,2351,,,,0.9099099040031433,0.2414442002773285
83,2351,0.9583333134651184,0.15514226257801056,,,
84,2359,,,0.18978987634181976,,
84,2369,,,0.20626869797706604,,
84,2379,,,0.05063420906662941,,
84,2379,,,,0.9144144058227539,0.22895333170890808
84,2379,0.9470720887184143,0.13166560232639313,,,
85,2389,,,0.02289610728621483,,
85,2399,,,0.12778465449810028,,
85,2407,,,,0.9189189076423645,0.22921675443649292
85,2407,0.9662162065505981,0.09088338911533356,,,
86,2409,,,0.05692736431956291,,
86,2419,,,0.025716127827763557,,
86,2429,,,0.03800226375460625,,
86,2435,,,,0.9234234094619751,0.23099270462989807
86,2435,0.957207202911377,0.11080987751483917,,,
87,2439,,,0.1454683095216751,,
87,2449,,,0.14076438546180725,,
87,2459,,,0.056631267070770264,,
87,2463,,,,0.9189189076423645,0.24162748456001282
87,2463,0.9605855941772461,0.09867484867572784,,,
88,2469,,,0.01183265633881092,,
88,2479,,,0.0528823584318161,,
88,2489,,,0.15504828095436096,,
88,2491,,,,0.9099099040031433,0.2440599650144577
88,2491,0.9617117047309875,0.10906556993722916,,,
89,2499,,,0.2526876926422119,,
89,2509,,,0.2245454341173172,,
89,2519,,,0.09230023622512817,,
89,2519,,,,0.9054054021835327,0.2506376802921295
89,2519,0.957207202911377,0.13012781739234924,,,
90,2529,,,0.05587100237607956,,
90,2539,,,0.05968388542532921,,
90,2547,,,,0.9234234094619751,0.23661504685878754
90,2547,0.962837815284729,0.09580789506435394,,,
91,2549,,,0.17898745834827423,,
91,2559,,,0.05796368047595024,,
91,2569,,,0.005395428277552128,,
91,2575,,,,0.9189189076423645,0.2254965901374817
91,2575,0.9448198080062866,0.1338215172290802,,,
92,2579,,,0.060572005808353424,,
92,2589,,,0.17404524981975555,,
92,2599,,,0.07385624945163727,,
92,2603,,,,0.9144144058227539,0.240016907453537
92,2603,0.954954981803894,0.11389992386102676,,,
93,2609,,,0.04934839904308319,,
93,2619,,,0.16245144605636597,,
93,2629,,,0.07227419316768646,,
93,2631,,,,0.9234234094619751,0.22473761439323425
93,2631,0.9650900959968567,0.10421513766050339,,,
94,2639,,,0.19489029049873352,,
94,2649,,,0.03581713140010834,,
94,2659,,,0.012338723987340927,,
94,2659,,,,0.9189189076423645,0.230760395526886
94,2659,0.954954981803894,0.11150066554546356,,,
95,2669,,,0.1432027369737625,,
95,2679,,,0.12385441362857819,,
95,2687,,,,0.9234234094619751,0.21107852458953857
95,2687,0.9583333134651184,0.1123964786529541,,,
96,2689,,,0.2548563480377197,,
96,2699,,,0.12733298540115356,,
96,2709,,,0.026543235406279564,,
96,2715,,,,0.9234234094619751,0.2147783786058426
96,2715,0.9583333134651184,0.11293768882751465,,,
97,2719,,,0.0090556088835001,,
97,2729,,,0.07245227694511414,,
97,2739,,,0.0337015725672245,,
97,2743,,,,0.9189189076423645,0.21277806162834167
97,2743,0.9684684872627258,0.09849368780851364,,,
98,2749,,,0.17961765825748444,,
98,2759,,,0.12042202800512314,,
98,2769,,,0.06359203904867172,,
98,2771,,,,0.9279279112815857,0.22028622031211853
98,2771,0.9527027010917664,0.10626685619354248,,,
99,2779,,,0.04114527255296707,,
99,2789,,,0.0355524905025959,,
99,2799,,,0.07238662987947464,,
99,2799,,,,0.9279279112815857,0.23554465174674988
99,2799,0.9504504799842834,0.12257904559373856,,,
100,2809,,,0.33431968092918396,,
100,2819,,,0.1872345358133316,,
100,2827,,,,0.9099099040031433,0.22230346500873566
100,2827,0.9594594836235046,0.11225193738937378,,,
101,2829,,,0.03980002552270889,,
101,2839,,,0.10454581677913666,,
101,2849,,,0.03310383856296539,,
101,2855,,,,0.9234234094619751,0.21364864706993103
101,2855,0.9650900959968567,0.09054135531187057,,,
102,2859,,,0.1980033963918686,,
102,2869,,,0.07950641214847565,,
102,2879,,,0.20528869330883026,,
102,2883,,,,0.9234234094619751,0.21166788041591644
102,2883,0.9515765905380249,0.13235870003700256,,,
103,2889,,,0.2532055974006653,,
103,2899,,,0.1362723410129547,,
103,2909,,,0.18301278352737427,,
103,2911,,,,0.9009009003639221,0.24304746091365814
103,2911,0.9538288116455078,0.12086956948041916,,,
104,2919,,,0.009861723519861698,,
104,2929,,,0.06919728219509125,,
104,2939,,,0.14078490436077118,,
104,2939,,,,0.9279279112815857,0.2252991944551468
104,2939,0.9695945978164673,0.09869064390659332,,,
105,2949,,,0.0571523942053318,,
105,2959,,,0.07974410802125931,,
105,2967,,,,0.9144144058227539,0.23931121826171875
105,2967,0.957207202911377,0.11110241711139679,,,
106,2969,,,0.03673500940203667,,
106,2979,,,0.016653113067150116,,
106,2989,,,0.07075813412666321,,
106,2995,,,,0.9144144058227539,0.2399645298719406
106,2995,0.9650900959968567,0.09790923446416855,,,
107,2999,,,0.06414109468460083,,
107,3009,,,0.04548674449324608,,
107,3019,,,0.05316175892949104,,
107,3023,,,,0.9234234094619751,0.23756960034370422
107,3023,0.9650900959968567,0.10398591309785843,,,
108,3029,,,0.012336879037320614,,
108,3039,,,0.07385889440774918,,
108,3049,,,0.07893803715705872,,
108,3051,,,,0.9144144058227539,0.2432771474123001
108,3051,0.962837815284729,0.08846208453178406,,,
109,3059,,,0.10950129479169846,,
109,3069,,,0.14232191443443298,,
109,3079,,,0.041033681482076645,,
109,3079,,,,0.9279279112815857,0.21913307905197144
109,3079,0.9662162065505981,0.08885898441076279,,,
110,3089,,,0.13957004249095917,,
110,3099,,,0.11072780191898346,,
110,3107,,,,0.9234234094619751,0.22197647392749786
110,3107,0.9617117047309875,0.10193757712841034,,,
111,3109,,,0.07149013131856918,,
111,3119,,,0.23424269258975983,,
111,3129,,,0.13073498010635376,,
111,3135,,,,0.9234234094619751,0.22882263362407684
111,3135,0.9448198080062866,0.11423132568597794,,,
112,3139,,,0.11164505034685135,,
112,3149,,,0.05892983078956604,,
112,3159,,,0.15547801554203033,,
112,3163,,,,0.9279279112815857,0.22257736325263977
112,3163,0.9527027010917664,0.1237967237830162,,,
113,3169,,,0.07103478908538818,,
113,3179,,,0.13709180057048798,,
113,3189,,,0.03702210262417793,,
113,3191,,,,0.9234234094619751,0.21857596933841705
113,3191,0.9673423171043396,0.08926375210285187,,,
114,3199,,,0.017811773344874382,,
114,3209,,,0.04911394417285919,,
114,3219,,,0.03305778279900551,,
114,3219,,,,0.9234234094619751,0.23231036961078644
114,3219,0.9729729890823364,0.07452943921089172,,,
115,3229,,,0.15693670511245728,,
115,3239,,,0.058878831565380096,,
115,3247,,,,0.9234234094619751,0.22046789526939392
115,3247,0.9650900959968567,0.09788338094949722,,,
116,3249,,,0.04447895660996437,,
116,3259,,,0.06593093276023865,,
116,3269,,,0.045356374233961105,,
116,3275,,,,0.9189189076423645,0.24137061834335327
116,3275,0.9650900959968567,0.08428885787725449,,,
117,3279,,,0.23113034665584564,,
117,3289,,,0.0433674119412899,,
117,3299,,,0.06058511883020401,,
117,3303,,,,0.9189189076423645,0.22756154835224152
117,3303,0.9650900959968567,0.08741671591997147,,,
118,3309,,,0.04574861004948616,,
118,3319,,,0.1591493785381317,,
118,3329,,,0.1224227324128151,,
118,3331,,,,0.9189189076423645,0.2297588437795639
118,3331,0.9718468189239502,0.0856887474656105,,,
119,3339,,,0.09997754544019699,,
119,3349,,,0.03182586655020714,,
119,3359,,,0.012035680003464222,,
119,3359,,,,0.9279279112815857,0.21936717629432678
119,3359,0.9740990996360779,0.08146695047616959,,,
120,3369,,,0.07216338813304901,,
120,3379,,,0.10791001468896866,,
120,3387,,,,0.9189189076423645,0.22292757034301758
120,3387,0.9617117047309875,0.10765400528907776,,,
121,3389,,,0.08824096620082855,,
121,3399,,,0.03979358449578285,,
121,3409,,,0.10376045852899551,,
121,3415,,,,0.9189189076423645,0.22180712223052979
121,3415,0.9617117047309875,0.11074687540531158,,,
122,3419,,,0.0557393953204155,,
122,3429,,,0.030434735119342804,,
122,3439,,,0.06638812273740768,,
122,3443,,,,0.9189189076423645,0.22269698977470398
122,3443,0.9662162065505981,0.07989248633384705,,,
123,3449,,,0.06499198079109192,,
123,3459,,,0.24622949957847595,,
123,3469,,,0.16595016419887543,,
123,3471,,,,0.9144144058227539,0.2198570817708969
123,3471,0.9527027010917664,0.10636312514543533,,,
124,3479,,,0.09731503576040268,,
124,3489,,,0.026873277500271797,,
124,3499,,,0.019972681999206543,,
124,3499,,,,0.9144144058227539,0.22519558668136597
124,3499,0.9650900959968567,0.07790681719779968,,,
125,3509,,,0.05717303231358528,,
125,3519,,,0.043467286974191666,,
125,3527,,,,0.9189189076423645,0.22382716834545135
125,3527,0.9707207083702087,0.09072713553905487,,,
